"country"	"Time"	"category_1"	"category_2"	"category_3"	"category_4"	"value"
"uk"	"2007-07-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"287908"
"uk"	"2007-07-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"496"
"uk"	"2007-07-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"191"
"uk"	"2007-07-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5253"
"uk"	"2007-07-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"4108"
"uk"	"2007-07-01"	"TOTAL"	"Non-residents"	""	""	"160201"
"uk"	"2007-10-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"603"
"uk"	"2007-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"2423"
"uk"	"2007-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-7882"
"uk"	"2007-10-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"43280"
"uk"	"2007-10-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"292900"
"uk"	"2007-10-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"713"
"uk"	"2007-10-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"124"
"uk"	"2007-10-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"6109"
"uk"	"2007-10-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"4122"
"uk"	"2007-10-01"	"TOTAL"	"Non-residents"	""	""	"171119"
"uk"	"2008-01-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"370"
"uk"	"2008-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"3300"
"uk"	"2008-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-6439"
"uk"	"2008-01-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"46163"
"uk"	"2008-01-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"293392"
"uk"	"2008-01-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"713"
"uk"	"2008-01-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"147"
"uk"	"2008-01-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5209"
"uk"	"2008-01-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"4349"
"uk"	"2008-01-01"	"TOTAL"	"Non-residents"	""	""	"172960"
"uk"	"2008-04-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"734"
"uk"	"2008-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"4659"
"uk"	"2008-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-7705"
"uk"	"2008-04-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"60754"
"uk"	"2008-04-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"276340"
"uk"	"2008-04-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"822"
"uk"	"2008-04-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"222"
"uk"	"2008-04-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5717"
"uk"	"2008-04-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"4748"
"uk"	"2008-04-01"	"TOTAL"	"Non-residents"	""	""	"180986"
"uk"	"2008-07-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"812"
"uk"	"2008-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"6064"
"uk"	"2008-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-3381"
"uk"	"2008-07-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"57879"
"uk"	"2008-07-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"278068"
"uk"	"2008-07-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"822"
"uk"	"2008-07-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"179"
"uk"	"2008-07-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"7347"
"uk"	"2008-07-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"5331"
"uk"	"2008-07-01"	"TOTAL"	"Non-residents"	""	""	"203862"
"uk"	"2008-10-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"859"
"uk"	"2008-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"7116"
"uk"	"2008-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"17232"
"uk"	"2008-10-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"99343"
"uk"	"2008-10-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"288470"
"uk"	"2008-10-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"1200"
"uk"	"2008-10-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"168"
"uk"	"2008-10-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"6522"
"uk"	"2008-10-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"6461"
"uk"	"2008-10-01"	"TOTAL"	"Non-residents"	""	""	"217936"
"uk"	"2009-01-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"382"
"uk"	"2009-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"23490"
"uk"	"2009-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"31893"
"uk"	"2009-01-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"92374"
"uk"	"2009-01-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"278840"
"uk"	"2009-01-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"1300"
"uk"	"2009-01-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"182"
"uk"	"2009-01-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5003"
"uk"	"2009-01-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"4977"
"uk"	"2009-01-01"	"TOTAL"	"Non-residents"	""	""	"228475"
"uk"	"2009-04-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"657"
"uk"	"2009-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"106683"
"uk"	"2009-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"25765"
"uk"	"2009-04-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"67258"
"uk"	"2009-04-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"281071"
"uk"	"2009-04-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"1300"
"uk"	"2009-04-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"165"
"uk"	"2009-04-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5350"
"uk"	"2009-04-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"5212"
"uk"	"2009-04-01"	"TOTAL"	"Non-residents"	""	""	"219517"
"uk"	"2009-07-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"972"
"uk"	"2009-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"164466"
"uk"	"2009-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"31000"
"uk"	"2009-07-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"51796"
"uk"	"2009-07-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"301700"
"uk"	"2009-07-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"1300"
"uk"	"2009-07-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"162"
"uk"	"2009-07-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"6126"
"uk"	"2009-07-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"8092"
"uk"	"2009-07-01"	"TOTAL"	"Non-residents"	""	""	"228890"
"uk"	"2009-10-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"1329"
"uk"	"2009-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"190269"
"uk"	"2009-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"35916"
"uk"	"2009-10-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"44644"
"uk"	"2009-10-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"297424"
"uk"	"2009-10-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"1300"
"uk"	"2009-10-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"197"
"uk"	"2009-10-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"7048"
"uk"	"2009-10-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"8366"
"uk"	"2009-10-01"	"TOTAL"	"Non-residents"	""	""	"235529"
"uk"	"2010-01-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"1420"
"uk"	"2010-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"200800"
"uk"	"2010-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"48891"
"uk"	"2010-01-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"51191"
"uk"	"2010-01-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"299818"
"uk"	"2010-01-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"1300"
"uk"	"2010-01-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"187"
"uk"	"2010-01-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"6496"
"uk"	"2010-01-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"7769"
"uk"	"2010-01-01"	"TOTAL"	"Non-residents"	""	""	"257256"
"uk"	"2010-04-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2059"
"uk"	"2010-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"209417"
"uk"	"2010-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"64508"
"uk"	"2010-04-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"50898"
"uk"	"2010-04-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"314187"
"uk"	"2010-04-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"1300"
"uk"	"2010-04-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"228"
"uk"	"2010-04-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5818"
"uk"	"2010-04-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"7160"
"uk"	"2010-04-01"	"TOTAL"	"Non-residents"	""	""	"288878"
"uk"	"2010-07-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"1854"
"uk"	"2010-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"215392"
"uk"	"2010-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"68668"
"uk"	"2010-07-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"66544"
"uk"	"2010-07-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"327916"
"uk"	"2010-07-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"1300"
"uk"	"2010-07-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"221"
"uk"	"2010-07-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"4235"
"uk"	"2010-07-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"7499"
"uk"	"2010-07-01"	"TOTAL"	"Non-residents"	""	""	"317208"
"uk"	"2010-10-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2108"
"uk"	"2010-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"208536"
"uk"	"2010-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"79535"
"uk"	"2010-10-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"72842"
"uk"	"2010-10-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"321924"
"uk"	"2010-10-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"1300"
"uk"	"2010-10-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"224"
"uk"	"2010-10-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"4821"
"uk"	"2010-10-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"7032"
"uk"	"2010-10-01"	"TOTAL"	"Non-residents"	""	""	"323542"
"uk"	"2011-01-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2299"
"uk"	"2011-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"203992"
"uk"	"2011-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"91190"
"uk"	"2011-01-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"68782"
"uk"	"2011-01-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"323617"
"uk"	"2011-01-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"1254"
"uk"	"2011-01-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"214"
"uk"	"2011-01-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"4169"
"uk"	"2011-01-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"7072"
"uk"	"2011-01-01"	"TOTAL"	"Non-residents"	""	""	"316383"
"uk"	"2011-04-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2397"
"uk"	"2011-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"207857"
"uk"	"2011-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"112330"
"uk"	"2011-04-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"79552"
"uk"	"2011-04-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"334615"
"uk"	"2011-04-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"1254"
"uk"	"2011-04-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"239"
"uk"	"2011-04-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"4187"
"uk"	"2011-04-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"7331"
"uk"	"2011-04-01"	"TOTAL"	"Non-residents"	""	""	"338421"
"uk"	"2011-07-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2384"
"uk"	"2011-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"222364"
"uk"	"2011-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"116653"
"uk"	"2011-07-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"94462"
"uk"	"2011-07-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"364443"
"uk"	"2011-07-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"1254"
"uk"	"2011-07-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"381"
"uk"	"2011-07-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"4909"
"uk"	"2011-07-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"7604"
"uk"	"2011-07-01"	"TOTAL"	"Non-residents"	""	""	"371731"
"uk"	"2011-10-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2306"
"uk"	"2011-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"283234"
"uk"	"2011-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"109529"
"uk"	"2011-10-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"72536"
"uk"	"2011-10-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"390554"
"uk"	"2011-10-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"1254"
"uk"	"2011-10-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"434"
"uk"	"2011-10-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5251"
"uk"	"2011-10-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"8133"
"uk"	"2011-10-01"	"TOTAL"	"Non-residents"	""	""	"407183"
"uk"	"2012-01-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2546"
"uk"	"2012-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"328582"
"uk"	"2012-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"103385"
"uk"	"2012-01-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"46326"
"uk"	"2012-01-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"379539"
"uk"	"2012-01-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"1254"
"uk"	"2012-01-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"988"
"uk"	"2012-01-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"4858"
"uk"	"2012-01-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"8001"
"uk"	"2012-01-01"	"TOTAL"	"Non-residents"	""	""	"399928"
"uk"	"2012-04-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2774"
"uk"	"2012-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"360809"
"uk"	"2012-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"104731"
"uk"	"2012-04-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"37200"
"uk"	"2012-04-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"394743"
"uk"	"2012-04-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"496"
"uk"	"2012-04-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"462"
"uk"	"2012-04-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"6818"
"uk"	"2012-04-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"8011"
"uk"	"2012-04-01"	"TOTAL"	"Non-residents"	""	""	"406800"
"uk"	"2012-07-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2512"
"uk"	"2012-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"396016"
"uk"	"2012-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"94519"
"uk"	"2012-07-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"34453"
"uk"	"2012-07-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"393480"
"uk"	"2012-07-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"496"
"uk"	"2012-07-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"503"
"uk"	"2012-07-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"7837"
"uk"	"2012-07-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"8198"
"uk"	"2012-07-01"	"TOTAL"	"Non-residents"	""	""	"419032"
"uk"	"2012-10-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2440"
"uk"	"2012-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"398853"
"uk"	"2012-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"91411"
"uk"	"2012-10-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"39353"
"uk"	"2012-10-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"403942"
"uk"	"2012-10-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"496"
"uk"	"2012-10-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"385"
"uk"	"2012-10-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"8905"
"uk"	"2012-10-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"8561"
"uk"	"2012-10-01"	"TOTAL"	"Non-residents"	""	""	"438108"
"uk"	"2013-01-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2671"
"uk"	"2013-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"405121"
"uk"	"2013-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"96511"
"uk"	"2013-01-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"27581"
"uk"	"2013-01-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"423997"
"uk"	"2013-01-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"496"
"uk"	"2013-01-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"254"
"uk"	"2013-01-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"8041"
"uk"	"2013-01-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"9370"
"uk"	"2013-01-01"	"TOTAL"	"Non-residents"	""	""	"454554"
"uk"	"2013-04-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2594"
"uk"	"2013-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"388433"
"uk"	"2013-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"100198"
"uk"	"2013-04-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"44035"
"uk"	"2013-04-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"406693"
"uk"	"2013-04-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"496"
"uk"	"2013-04-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"1425"
"uk"	"2013-04-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"7415"
"uk"	"2013-04-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"8753"
"uk"	"2013-04-01"	"TOTAL"	"Non-residents"	""	""	"434965"
"uk"	"2013-07-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2574"
"uk"	"2013-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"383066"
"uk"	"2013-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"109856"
"uk"	"2013-07-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"60405"
"uk"	"2013-07-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"417609"
"uk"	"2013-07-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"496"
"uk"	"2013-07-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"1710"
"uk"	"2013-07-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"7274"
"uk"	"2013-07-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"9409"
"uk"	"2013-07-01"	"TOTAL"	"Non-residents"	""	""	"414710"
"uk"	"2013-10-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2213"
"uk"	"2013-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"376868"
"uk"	"2013-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"120905"
"uk"	"2013-10-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"53086"
"uk"	"2013-10-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"417580"
"uk"	"2013-10-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"496"
"uk"	"2013-10-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"1659"
"uk"	"2013-10-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"7044"
"uk"	"2013-10-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"9974"
"uk"	"2013-10-01"	"TOTAL"	"Non-residents"	""	""	"432726"
"uk"	"2014-01-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2352"
"uk"	"2014-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"380470"
"uk"	"2014-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"120149"
"uk"	"2014-01-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"71176"
"uk"	"2014-01-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"421088"
"uk"	"2014-01-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"496"
"uk"	"2014-01-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"1308"
"uk"	"2014-01-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"6822"
"uk"	"2014-01-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"9636"
"uk"	"2014-01-01"	"TOTAL"	"Non-residents"	""	""	"429236"
"uk"	"2014-04-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2357"
"uk"	"2014-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"381766"
"uk"	"2014-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"123886"
"uk"	"2014-04-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"99381"
"uk"	"2014-04-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"423516"
"uk"	"2014-04-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"496"
"uk"	"2014-04-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"1242"
"uk"	"2014-04-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"6646"
"uk"	"2014-04-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"9877"
"uk"	"2014-04-01"	"TOTAL"	"Non-residents"	""	""	"433944"
"uk"	"2014-07-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"2198"
"uk"	"2014-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"384282"
"uk"	"2014-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"123924"
"uk"	"2014-07-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"121975"
"uk"	"2014-07-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"441704"
"uk"	"2014-07-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"496"
"uk"	"2014-07-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"1368"
"uk"	"2014-07-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"6798"
"uk"	"2014-07-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"10106"
